dep,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27
eure,3.36110163467178e-06,5.04165245200767e-06,8.40275408667945e-06,8.40275408667945e-06,8.40275408667945e-06,8.40275408667945e-06,8.40275408667945e-06,1.176385572135123e-05,1.176385572135123e-05,3.697211798138958e-05,0.0003075407995724679,0.0009310251528040831,0.0016755091648838823,0.0017965088237320663,0.0019645639054656555,0.002609895419322637,0.0032972407036130163,0.004708903390175163,0.007446520671615328,0.009500153770399786,0.010058096641755302,0.01040260955930916,0.011747050213177871,0.013044435444161178,0.014508195206060738,0.01560727544059841,0.01691642452730307,0.01750461731337063,0.017788630401500395,0.018855780170508686,0.019632194648117867,0.020482553361689828,0.02135139813425248,0.022206798500276452,0.022613491798071737,0.022658866670139804,0.023243698354572694,0.02376130800631215,0.024579736254354726,0.02578469119038456,0.026900576933095593,0.027112326336079913,0.02715434010651331,0.027678671961522107,0.028251739790233647,0.028764307789521094,0.029298722949433906,0.02968524963742116,0.02993901281083888,0.029949096115742896,0.030604510934503892,0.031101953976435316,0.031517050028317284,0.03212708997501021,0.03249345005318943,0.03271024110862576,0.032730407718433795,0.03354043321238969,0.03437398641778829,0.035284844960784344,0.036708271503067845,0.03831319753362362,0.038998862267096666,0.039291278109313106,0.04011138690817302,0.041397008283434976,0.04282883757980516,0.04431948615478209,0.046510924420588094,0.04926198610856694,0.05030224706449786,0.05232394969775293,0.055394316041025606,0.05895036157050835,0.06258371243758855,0.06731782409002375,0.07054280110849132,0.07164356189384632,0.07425849896562098,0.07676083913263411,0.07987994144960953,0.08271503067845518,0.0857971608774492,0.08731805936713817,0.08775164147801083,0.08982544118660332,0.09255969736640882,0.09511917626121137,0.09875756878074357,0.10301104289942072,0.1056461465810034
eure_et_loir,0.0,0.0,0.0,0.0,0.0,2.3096448459120442e-06,2.3096448459120442e-06,2.3096448459120442e-06,2.3096448459120442e-06,1.3857869075472265e-05,0.00020786803613208397,0.0004434518104151125,0.0007529442197673264,0.0009354061625943779,0.0009377158074402899,0.001408883356006347,0.0020209392401730384,0.00293786824400012,0.003979518069506452,0.004843325241877556,0.005319112080135437,0.005367614621899591,0.006226802504578871,0.007388553862072629,0.008857487984072689,0.010695965281418677,0.011799975517764634,0.012615280148371585,0.012617589793217497,0.01367078784295339,0.015326803197472325,0.01812378310587181,0.021789189476334223,0.023858631258271416,0.0244314231800576,0.024436042469749425,0.02518667704467084,0.026036626347966472,0.02712908836008287,0.028341651904186693,0.029348657057004346,0.029812895671032666,0.029812895671032666,0.030577388115029552,0.031226398316730835,0.03224957098346987,0.03354759138687244,0.0345938605020706,0.035011906219180676,0.035011906219180676,0.03565860677603605,0.03657322613501722,0.03792205872502985,0.03945797254756136,0.04072365792312116,0.04098695743555514,0.04100312494947652,0.041518175750114905,0.04198703365383505,0.04255058699623759,0.0438763231377911,0.045640891800067904,0.046252947684234595,0.04630606951569057,0.046975866521005064,0.04789048587998623,0.04874274482812778,0.05040568911718445,0.05345211066894243,0.0580667810710747,0.06031637515099303,0.06123561379966602,0.06350137539350574,0.0666378730942543,0.07018317793272928,0.07539142706026095,0.07824383844496231,0.07944023447514476,0.08118401633380835,0.08283772204348137,0.08456071709853176,0.08733921984816395,0.09093764651809491,0.0924111999297868,0.09247817963031825,0.09424736758228687,0.09661937283903854,0.09965655581141288,0.10380467795467091,0.1086179778135516,0.10954645504160825
finistere,0.0,1.1062913683828565e-06,1.1062913683828565e-06,1.1062913683828565e-06,1.1062913683828565e-06,4.425165473531426e-06,4.425165473531426e-06,5.531456841914282e-06,4.0932780630165686e-05,7.63341044184171e-05,0.00012390463325887992,0.0002765728420957141,0.0007279397203959196,0.0007301523031326853,0.000732364885869451,0.0014702612285808162,0.002710413852537998,0.0039284406491275235,0.004917465132461797,0.006268246893257265,0.006454103843145585,0.006576902185036082,0.007508399517214446,0.00896206637526952,0.011609421619809697,0.017868818182119897,0.022056131011449008,0.022651315767638985,0.02287257404131556,0.0235086915781357,0.024560774669467798,0.02598346536920815,0.026871817338019584,0.02773361831398983,0.028044486188505413,0.02813298949797604,0.028607588495012284,0.029580018607820818,0.03047611461621093,0.031435269232598866,0.03218201590625729,0.032457482456984627,0.03254377318371849,0.03296748277780912,0.03392331852009191,0.03519555359373219,0.03718355918271619,0.03975679290557471,0.040463713089971355,0.040476988586391954,0.040772368381750176,0.04175364882550577,0.04263868192021206,0.04433130771383782,0.04589892258283633,0.04612460602198643,0.046303825223664455,0.047158988451424404,0.04856397848927063,0.05019354567489858,0.05297144330090793,0.055934091585437225,0.057355675993809196,0.057576934267485766,0.05862237961060757,0.06063029844422245,0.06294797886098454,0.06609316522129699,0.07000833037400392,0.07222091311076964,0.07267670515454337,0.07408612035786313,0.0769657967897637,0.07964965964946051,0.08465009663455103,0.09048135843729707,0.09360663155297863,0.09401264048517514,0.09628053779036,0.09829951953765871,0.10035943406558759,0.10242377375899,0.10604134653360194,0.10815878821268674,0.10830481867331326,0.11012688055703983,0.11393473544701362,0.11811762311086921,0.12345105379784295,0.1294504718885832,0.13213765362238514
gard,1.3638824824297838e-06,4.091647447289352e-06,4.091647447289352e-06,4.091647447289352e-06,4.091647447289352e-06,4.091647447289352e-06,4.091647447289352e-06,4.091647447289352e-06,4.091647447289352e-06,8.183294894578704e-06,0.00018276025264559104,0.0006110193521285432,0.0013366048327811883,0.0017048531030372299,0.0017048531030372299,0.0024372579961020237,0.003529727864528281,0.0044026126532833425,0.005293227914309992,0.006324323071026908,0.006751218288027431,0.006756673817957149,0.008045542763853296,0.01041187887086897,0.012190381627957408,0.013866593198863613,0.01533685851492292,0.016201560008783405,0.016201560008783405,0.017333582469200123,0.018777934018093266,0.020118630498321743,0.021092442590776608,0.022007607736486995,0.02265272415067628,0.02265681579812357,0.023769743903786274,0.02632838744082455,0.027943224300021413,0.029266190307978304,0.030083155914953745,0.03048550124727053,0.03048959289471782,0.03127246143963251,0.03261588568482585,0.03395930993001919,0.03522635675619646,0.03607196389530293,0.03666661665764231,0.0366707083050896,0.037284455422183005,0.0379118413641007,0.038843373099600245,0.0399262957906495,0.04071325598301148,0.04101876565907575,0.0410255850714879,0.04171025407766765,0.043037311733071834,0.0443043585592491,0.04595329248050671,0.0477754394770329,0.0485446691971233,0.04855285249201788,0.050383182783438646,0.052720877358323294,0.0558714458927361,0.05946936788138587,0.06324186682778665,0.06732805874514629,0.06986760792743055,0.07198844518760886,0.07509264171761905,0.07831140437615333,0.08247670147749389,0.08672383152778024,0.08976119781615137,0.08987440006219304,0.09202797050194968,0.0937969260816611,0.09578273897607886,0.09803041730712315,0.10109915289259017,0.10300858836799186,0.10308769355197278,0.10635282821490968,0.1111427834932031,0.11610458796428265,0.12211249029938584,0.12806038180526214,0.13074859417813123
haute_garonne,0.0,1.5401651981191503e-06,1.5401651981191503e-06,1.5401651981191503e-06,2.310247797178725e-06,5.390578193417026e-06,6.160660792476601e-06,7.700825990595751e-06,1.1551238985893627e-05,5.005536893887238e-05,0.00021254279734044275,0.00043124625547336207,0.0008517113545598901,0.0010634840693012732,0.0012837276926323117,0.002040718887507874,0.0029586573455868876,0.0038504129952978755,0.004758340379589115,0.005565386943403549,0.005752517014975026,0.005888051552409511,0.007132505032489785,0.009394237625927757,0.012230451838264171,0.014539159470244778,0.016289557217907192,0.016850177350022564,0.017013434861023195,0.018356458913783093,0.019772640813453653,0.020983980741774363,0.022050545141471874,0.023097857476192897,0.023441314315373468,0.0234882893539161,0.024398526986004518,0.02675189940873058,0.028231998164123084,0.029628927998817153,0.030662378846755104,0.03095809056479398,0.030986583620959185,0.03184599580150967,0.0331389644853307,0.0346514067098837,0.03604833654457777,0.037234263747129515,0.03762238537705554,0.03766551000260288,0.03800665659398627,0.0383624347547518,0.03872591374150791,0.039092473058660274,0.03939511552009069,0.039448251219425794,0.03950754757955338,0.03984176342754524,0.04050711479313271,0.04100920864771956,0.04211427717737005,0.04343188850436098,0.043923201202560984,0.043983267645287635,0.044657089919464765,0.04561199234229864,0.04665545426402436,0.04852136440154571,0.05087319665907365,0.05305561074480849,0.05718787397136217,0.05841846596465937,0.060568536581233706,0.06255072919121304,0.06592523114029211,0.07002053040209093,0.072206024818222,0.07238699422900101,0.07437688766497094,0.07572222196552802,0.07699747874957068,0.07852840295650111,0.08098111603450586,0.08236418438241686,0.08252667181081842,0.08451271483379308,0.08763693993817777,0.09099141973968128,0.09564348872060018,0.09985276020705981,0.10320261951296895
gers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.255523555256575e-06,2.10220942210263e-05,2.6277617776282874e-05,4.20441884420526e-05,0.0008566503395068217,0.001224536988374782,0.0012508146061510647,0.0012508146061510647,0.001308625365258887,0.0018131556265635182,0.003521200782021905,0.005565599445016713,0.007920073997771658,0.008009417898211019,0.008014673421766276,0.009827829048329795,0.012035148941537555,0.01391662637431941,0.016975341083478736,0.018930395846034183,0.019923689797977675,0.019949967415753958,0.022409552439614035,0.025610166284765288,0.02930479934411066,0.032915344026571924,0.03533814038554521,0.03670457650991192,0.03672559860413294,0.038244444911602095,0.041602724463411046,0.043379091425087765,0.045617944459627066,0.04744686665685636,0.04822468414303433,0.04822468414303433,0.04968571969139566,0.051314931993525194,0.052744434400554985,0.05475729992221825,0.05632344594168471,0.057632071306943596,0.057632071306943596,0.057763459395825015,0.059828880153040845,0.060837940675650105,0.06257751897244003,0.06354453530660724,0.0635497908301625,0.0635497908301625,0.06438016355189304,0.06664529420420863,0.0681010742290147,0.07062898105909311,0.07296243351762703,0.07378755071580231,0.07380857281002333,0.07407660451134142,0.0762576467867729,0.07770817128802371,0.08055666505497278,0.08285858437217515,0.08559145662090857,0.08572284470978998,0.08695263722172003,0.09033193886775001,0.09286510122138368,0.09735331833757278,0.10198343458975383,0.10456915217894007,0.10457440770249532,0.10596186592108306,0.10761210031743362,0.10840042885072211,0.11037125018394332,0.11249973722382224,0.11321448842733713,0.11321448842733713,0.11500136643612437,0.11794445962706805,0.12132376127309803,0.12604847694927368,0.12950135592507725,0.1303685173116946
gironde,2.656894608297349e-06,5.313789216594698e-06,5.313789216594698e-06,5.313789216594698e-06,5.978012868669036e-06,5.978012868669036e-06,7.30646017281771e-06,8.634907476966384e-06,9.963354781115059e-06,1.1291802085263734e-05,0.00010096199511529926,0.0009704307556806067,0.0017674991381698114,0.0019654377864879637,0.002117545002812987,0.0025340132326635966,0.0034738897003487837,0.004346015355522388,0.005203528090350358,0.006272263946537967,0.00664954298091619,0.006919217783658371,0.00773222753379736,0.00968172395263554,0.011954033066381847,0.01385636960592275,0.015402682267951807,0.01596992926682329,0.016323296249726837,0.017766654245684372,0.0192697923703286,0.02077293049497282,0.02220765358345339,0.023419861748489056,0.023888139423201466,0.024147186647510456,0.025114960508582765,0.026872496291971464,0.028823985381765865,0.03150080669962545,0.032956784944972395,0.033387201871516566,0.03353200262766877,0.034372245547542805,0.03525367033384545,0.036095241701023635,0.03696271779063272,0.03770731250460805,0.03784281412963122,0.03787403264127871,0.03832902584294963,0.03887103234304229,0.03931473374262795,0.039911870805842777,0.04052162811844702,0.04057343756330882,0.040598013838435566,0.0410682841841042,0.041888600394416005,0.042819841954624224,0.04470424445555912,0.047400328259328856,0.048303672426149954,0.048388028829963396,0.049407612135897505,0.05095126790331826,0.05248695298691413,0.05510133728147872,0.05892859396473105,0.061198246183869064,0.06169043591005615,0.06349181045448175,0.06641705141821713,0.0698185407404898,0.07482944397173862,0.08154939465977468,0.08497346758621789,0.08544772327379897,0.08839820473631317,0.09077745385804345,0.09319722062255026,0.09587869150597436,0.10004337380448046,0.10228047906466682,0.10258735039192517,0.1058427105107415,0.11004259666280752,0.11474131477758139,0.12061438030922268,0.12728185732874486,0.129686346949254
herault,9.154734233487835e-07,3.661893693395134e-06,3.661893693395134e-06,3.661893693395134e-06,3.661893693395134e-06,4.577367116743917e-06,6.408313963441485e-06,6.408313963441485e-06,2.7464202700463504e-05,0.00012541985899878333,0.00030759907024519126,0.0006408313963441484,0.0011956082908935112,0.0014189838061906144,0.0015050383079854,0.0020241117390241603,0.0029478244231830827,0.003953014242020047,0.00574184931124357,0.00708851071698963,0.0073924478935414265,0.0076075841480283905,0.008636576275872424,0.010110488487463964,0.012023827942262921,0.01589994241672167,0.018238977013377813,0.018788261067387083,0.018790092014233782,0.01992711000603297,0.021264616677545544,0.0226112780832916,0.023887448035439806,0.025040029075435927,0.025478540845219992,0.025482202738913388,0.02642147847126924,0.027758985142781814,0.030188651608349482,0.03230705710997857,0.03403821735353112,0.034493207644935464,0.03452250279448262,0.03530980993856258,0.036256409458305223,0.037442863014965244,0.03908522233645296,0.04084384678270597,0.04117067079484149,0.041190811210155165,0.04180692482406889,0.04241663012401919,0.04307119362171356,0.0438374448770565,0.0445844711905091,0.04485911321751374,0.04491770351660806,0.0454944517733178,0.04601169425750986,0.04687498569572776,0.04834615148704925,0.050039777320244505,0.05068060871658865,0.05075933943099665,0.05161164518813437,0.05306907887810563,0.054748972609950645,0.05737363491469161,0.06074806995315522,0.06316491979079601,0.0643019377825952,0.06684786937292816,0.07052715706136693,0.07418081149395192,0.07915824049669926,0.08510057848765622,0.0879733340901247,0.08889155393374353,0.09191902454475795,0.09458488315354961,0.09761052281771734,0.10076799065484729,0.10506339195719978,0.10794530229390176,0.10977350272032928,0.11314519133852284,0.11768685499175616,0.12246562626163682,0.129054288489478,0.13561731746146544,0.1377897358950721
ille_et_vilaine,0.0,0.0,1.9609323448927026e-06,1.9609323448927026e-06,2.941398517339054e-06,5.882797034678108e-06,6.86326320712446e-06,6.86326320712446e-06,1.6667924931587973e-05,0.0001245192039006866,0.00029610078407879813,0.0007275058999551927,0.001230485046420171,0.0012608794977660078,0.0012628404301109006,0.0017903312308870376,0.002659024259674505,0.0036090959807750195,0.004845463824229869,0.005562184596288151,0.0057474927028805115,0.005790633214468151,0.006988762877197592,0.012288182539270122,0.015462932005651407,0.01903378980570102,0.021080022707596555,0.021492798966196467,0.02154280274099123,0.022441890221124534,0.023549816995988914,0.024559697153608655,0.025456823701397065,0.026166681210248226,0.026303946474390712,0.026303946474390712,0.02696281974227466,0.027674638183470712,0.0283237067896302,0.028902181831373545,0.029513992722980067,0.02968557430315818,0.029686554769330627,0.0301238426822417,0.03180436170181474,0.0331466198918938,0.035053626597301955,0.036684141842080235,0.036741008880082124,0.036748852609461695,0.03750381156224539,0.03840485997472358,0.039282377199063065,0.04028049176261345,0.04127370399530161,0.041413910657961434,0.04141881298882367,0.04217965473864203,0.04344151470258049,0.044818089208695164,0.04702315763052701,0.04957236967888752,0.0504243947827434,0.050434199444467864,0.05137446650384392,0.05297654822962126,0.054852180017511125,0.057712199842537136,0.06135659260552022,0.062667475878081,0.06266845634425344,0.06411464394861181,0.0672893934149931,0.0701347062474324,0.07425070323936218,0.08018056265031771,0.08256015405084502,0.08257780244194905,0.08450539893697857,0.08696048623278424,0.0893096831819657,0.09159809122845548,0.09507482427595024,0.09658768358003496,0.09662494129458793,0.0983397766301966,0.10189494697148706,0.10555208579471195,0.11077600956150611,0.11651369760266216,0.1179020377028462
indre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76843014410915e-06,8.76843014410915e-06,0.00011398959187341894,0.00033758456054820224,0.00082423243354626,0.0011925064995988444,0.001815065039830594,0.002867276657123692,0.004103625307443082,0.004971699891709888,0.007190112718169502,0.007974887216067272,0.008080108377796581,0.008163408464165618,0.010846548088263018,0.015989232367783032,0.020820637377187177,0.023981656444138525,0.02774331297596135,0.029032272207145392,0.02984335199547549,0.03264924964159042,0.03531923662047166,0.039058972076934206,0.04115462688137629,0.04366678211766356,0.04492943605841528,0.04543362079170156,0.04709523830401024,0.04889276648355262,0.05096650021263443,0.05217215935744944,0.053491808094137866,0.05349619230920992,0.05350057652428197,0.05472815674445725,0.05616617928809116,0.058310060458325846,0.0599935990459948,0.06132201621282734,0.06187442731190621,0.06197088004349141,0.06215063286144565,0.06261974387415549,0.06313269703758588,0.06383855566418667,0.06463209859222854,0.06500914108842523,0.06539056779969399,0.06610081064136682,0.0663726319758342,0.06685489563376021,0.06795533361684591,0.0694415825262724,0.0697616302265324,0.0698186250224691,0.070774383908177,0.07231762761354021,0.07404500835192972,0.07694735872962984,0.0804547307872735,0.08225225896681587,0.08373850787624237,0.08483894585932808,0.08680745842668058,0.08998163013884809,0.09366437079937394,0.10000394579356485,0.10252486945999623,0.1030202857631384,0.10586125712982976,0.10781223283689405,0.11117054158208785,0.11298560662191845,0.11621677313002267,0.11819405412751928,0.11819405412751928,0.12037300901833041,0.12377954412931681,0.12855395434278424,0.13441564989412122,0.14063685108136664,0.14271935324059257
indre_et_loire,1.6659669605432385e-06,2.9987405289778293e-05,4.6647074895210675e-05,4.6647074895210675e-05,4.6647074895210675e-05,4.6647074895210675e-05,4.6647074895210675e-05,4.9979008816297156e-05,8.829624890879165e-05,0.00016659669605432385,0.0002982080859372397,0.0004914602533602554,0.0012278176499203668,0.001361095006763826,0.0014993702644889146,0.0019658410134410216,0.0030620472734784725,0.003994988771382686,0.004867955458707343,0.005912516742967953,0.006418970698973098,0.006855454042635427,0.00807660782471362,0.01014907072362941,0.01187834442867329,0.013306078113858847,0.01458387477259551,0.014872087056769491,0.014873753023730034,0.015775041149383925,0.01879710521580936,0.021334372896716712,0.023886634280268954,0.024942857333253368,0.02528271459320419,0.025307704097612335,0.025862471095473235,0.02673377181583735,0.027831644042835342,0.02874459393721304,0.029524266474747273,0.029839134230289943,0.02987245356950081,0.030427220567361708,0.031470115884661774,0.032576317946462485,0.033597555693275494,0.03441054757002059,0.03467043841586533,0.03467377034978642,0.035383472274977845,0.036784550488794705,0.03784077354177912,0.039361801376755094,0.040689577044308055,0.04109773894964115,0.04110606878444387,0.04166416771622585,0.04267374369431506,0.04362834276270633,0.04508606385318167,0.046948614915069006,0.047923205586986796,0.04796152282707929,0.048966100904286866,0.050780338924318456,0.05239965880996648,0.05507853368252001,0.05862870927543765,0.060569560784470525,0.06135589718984693,0.06246876311948982,0.06522260650526779,0.06789981541086078,0.07131504767997442,0.0766628016233182,0.07990810526245644,0.08025129445632834,0.08203221313714906,0.08377981247875892,0.0853391575538274,0.08706509932495018,0.09076188001039563,0.09298427993576032,0.09332580316267168,0.09546990264089082,0.09922999007083691,0.10297008589725648,0.10794133130751751,0.11381219887647188,0.11576971005511019
isere,8.094629456194698e-07,1.6189258912389396e-06,1.6189258912389396e-06,3.237851782477879e-06,7.2851665105752285e-06,9.713555347433638e-06,1.0523018293053108e-05,1.2951407129911517e-05,0.0001448938672658851,0.0003537353072357083,0.0006483798194411954,0.0011631982528551783,0.0017257750000607098,0.0017500588884292938,0.0017516778143205328,0.002400057633761728,0.003590777626767968,0.004468235459819473,0.005828942671405803,0.007184793105318415,0.0074332982296235915,0.00743572661846045,0.008389273968400186,0.010203280429533418,0.011731546470862976,0.013062303553461385,0.014195551677328644,0.014502338133718422,0.014503147596664042,0.01514667063843152,0.015838761456936166,0.016723504456498246,0.017673813954655504,0.01844442267888524,0.018690499414353558,0.018690499414353558,0.019259551865124045,0.020040683607646836,0.021036323030758784,0.022070816675260466,0.023204064799127722,0.023356243832904182,0.023358672221741043,0.024056429280865023,0.02530057382828215,0.026580334745306532,0.02809483991656056,0.029316319501500338,0.02969433869710463,0.029695148160050252,0.030485183994974855,0.031601433396984104,0.03271525441015649,0.034165002545760964,0.0351808785425134,0.03556213558990017,0.03556294505284579,0.0364323082564411,0.03768050011858632,0.03908815618101858,0.04111181354506725,0.04379194535801332,0.045015043868844334,0.04504175614604978,0.04707431760250027,0.050351833069313505,0.053078104270159875,0.05671178343304568,0.06094689356452675,0.06340927984510117,0.0635023680838474,0.06547745767115892,0.06873797441611414,0.07157757042934725,0.07573982889572256,0.0814829684948927,0.08453545326282372,0.08497580110524071,0.08716296998430452,0.08884746237413862,0.09048581537607243,0.09262279755250784,0.09586712503855067,0.09734520437725183,0.0974520534860736,0.09977278375116462,0.1036428260941713,0.10664350523358268,0.11133110515166503,0.1166727511298079,0.11870693151214963
jura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151622636294539e-05,2.303245272589078e-05,0.00024184075362185318,0.0015201418799087915,0.004042195453393832,0.004690942871839756,0.004694781613960738,0.006510506637185127,0.008165004491328282,0.009731211276688854,0.011934649254132406,0.013742696793114833,0.014283959432173265,0.014283959432173265,0.017830957151960446,0.02236451159683995,0.025838573216328473,0.030364450176966012,0.03414561116613308,0.03561584939846911,0.03561584939846911,0.038080321840139424,0.042387390499881,0.045945904446031124,0.048790412357678635,0.05102839901421102,0.0520456656762712,0.05204950441839218,0.05420687749038395,0.05709745030748324,0.05913582237372458,0.06126248550874849,0.06294385455773852,0.0639611212197987,0.0639611212197987,0.06519335744063386,0.06666359567296988,0.06763479742957827,0.0698881390545946,0.07136989351329356,0.07174992898327076,0.07174992898327076,0.07212996445324796,0.07250999992322515,0.0727326469662421,0.07315106985742911,0.07353494406952729,0.07360404142770496,0.07360404142770496,0.07398791563980316,0.07400327060828708,0.0744831133734098,0.07530460418729991,0.07614144996967394,0.07679019738811986,0.07679403613024084,0.07763088191261487,0.07889382807041788,0.08120475082724893,0.08373064314285494,0.08630260036391275,0.08927762550767364,0.09020660110095124,0.09130064260543105,0.0945405409555397,0.09832170194470675,0.10150401916300067,0.10459420657039102,0.10762297410384565,0.10775733007808001,0.1097227660440227,0.11185326792116759,0.11419873935708746,0.11650198462967655,0.11801061028322239,0.11920829782496871,0.11921981405133165,0.12211806435267292,0.12645200420726135,0.1309778811678989,0.13881659257894374,0.14187607004936623,0.14320043608110494
landes,0.0,0.0,0.0,0.0,2.5174585752191446e-06,2.5174585752191446e-06,2.5174585752191446e-06,2.5174585752191446e-06,2.5174585752191446e-06,2.5174585752191446e-06,5.034917150438289e-06,0.0005387361350968969,0.0015230624380075826,0.0015230624380075826,0.0015255798965828017,0.0018050177984321267,0.0018050177984321267,0.0035194070881563646,0.005787637264428814,0.00782929616893154,0.008224537165240946,0.008227054623816165,0.009246625346779919,0.01227512801276855,0.014493009017536616,0.017680111573764052,0.01972177047826678,0.020449316006505115,0.02045435092365555,0.021443712143716674,0.02346271392104243,0.026277232608137434,0.028062110737967806,0.029575103341674513,0.03017174102400145,0.03017425848257667,0.03107802611108034,0.03339912291743239,0.03564973088367831,0.03831320205626016,0.04031206416498417,0.04127373334071788,0.04129890792647007,0.04223791997502681,0.04427957887952954,0.046165155352368675,0.048025557239455625,0.04960652122469325,0.05061350465478091,0.05061350465478091,0.05073434266639142,0.05144930090175366,0.052353068530257334,0.053317255164566264,0.05368228665797304,0.05377795008383137,0.05378046754240659,0.053913892846893206,0.05436451793185743,0.05507695870864445,0.05690463363425355,0.058556086459597305,0.059522790552481455,0.059527825469631895,0.0605801231540735,0.062422902831133914,0.06477169168181338,0.06809725445967786,0.07120128088292307,0.07338391746763807,0.07361552365655823,0.07572515394259187,0.07951392909829669,0.08392955143923107,0.0889292241696163,0.09409001424881554,0.09653698398392854,0.09678369492430001,0.09911234410637773,0.10159959317869424,0.10556962535181484,0.10949434327058148,0.11404590837457769,0.11582323412868241,0.1159541419745938,0.11890963834190109,0.12476272952928559,0.13061833817524532,0.1375866635114519,0.1454486866418613,0.14777230090678858
loir_et_cher,0.0,0.0,0.0,0.0,0.0,0.0,6.02407824072819e-06,6.02407824072819e-06,6.02407824072819e-06,0.00011144544745347152,0.0003253002249993223,0.0003885530465269683,0.0003915650856473324,0.0003915650856473324,0.0003915650856473324,0.000792166288655757,0.0017590308462926316,0.0025752934479113016,0.0034307125580947044,0.004078300968972985,0.004078300968972985,0.004078300968972985,0.005274080499757531,0.00785539802590956,0.011048159493495502,0.015771036834226402,0.01829813765621188,0.018575245255285377,0.018575245255285377,0.01984331372495866,0.021268008228890876,0.022596317480971444,0.024415589109671357,0.025198719280966023,0.025198719280966023,0.025198719280966023,0.02624992093397309,0.02766859135966458,0.028695696699708735,0.030379426567992265,0.03137038743859205,0.031385447634193875,0.0313914717124346,0.03231014364414565,0.034114355077243745,0.035578206089740695,0.03878903979204882,0.04085831066773895,0.040885419019822226,0.04089445513718332,0.041840235420977645,0.042906497269586535,0.043861313670741954,0.04571672976888624,0.0470872075686519,0.04729202622883666,0.04729202622883666,0.04822877039526989,0.04959623615591519,0.050445631187857866,0.052478757594103635,0.05437634223993301,0.05486128053831163,0.05487332869479309,0.05581007286122632,0.057764886250342616,0.05926186969316358,0.061629332441769755,0.0641594453028756,0.06631305327393593,0.06781304875587724,0.06871967253110683,0.07185821729452622,0.07402989750030874,0.07759012774057909,0.08094855135978506,0.08463528724311072,0.08581600657829344,0.08821961379634399,0.0914153873030503,0.09318345426670402,0.09597260249216116,0.0987135580916925,0.10034307125580948,0.10034608329492983,0.10278583498242475,0.10672558215186098,0.11043340230902919,0.11653579356688684,0.12152071831108942,0.12287914795437363
loire,1.32150148999293e-06,1.32150148999293e-06,1.32150148999293e-06,1.32150148999293e-06,1.32150148999293e-06,1.32150148999293e-06,1.32150148999293e-06,1.32150148999293e-06,2.64300297998586e-06,3.96450446997879e-06,0.00023919176968872032,0.0005774961511269104,0.0009263725444850439,0.0011060967471240824,0.0011060967471240824,0.0014932966836920109,0.002037755297569098,0.002732865081305379,0.0037570287360498998,0.004691330289474901,0.005085137733492794,0.005374546559801246,0.006652438500624409,0.008408713980825013,0.009672069405258254,0.011023965429521021,0.012333573406104015,0.01286349550359118,0.013336593037008649,0.014788923174510879,0.017101550781998508,0.019025656951428212,0.021228599935246426,0.02247874034477974,0.02281836622770792,0.023159313612126097,0.02413458171174088,0.026580680969717795,0.028584077228547076,0.03027427763424803,0.031178184653403197,0.031578599604871055,0.031943334016109104,0.03261465677302551,0.03354367232049054,0.03452422642606529,0.035544425576339835,0.03643643908208506,0.03700204171980204,0.03724784099694072,0.03793502177173705,0.038582557501833585,0.039267095273649924,0.04026615040008458,0.041281063544399144,0.04160879591391739,0.041692050507786946,0.04245059236304289,0.044050930667424326,0.045694878520975535,0.04789782150479375,0.05007301295732211,0.05083948382151801,0.051060174570346825,0.05212662627277112,0.053811540672512106,0.05561935471082244,0.05787251475126038,0.06133881315951184,0.06389327553966817,0.06586363426124762,0.0677203438546877,0.07034088130934367,0.07305392386829916,0.07707921740681763,0.08105429388871636,0.0830087945924159,0.08363254329569257,0.08570994363796146,0.08765519383123105,0.08993214089848886,0.0923161295864361,0.09570578090826798,0.09791533139953615,0.09861044118327243,0.10049490230800236,0.10380790654341462,0.10748564519006495,0.11240030923134865,0.11736783333223208,0.11975446502315931
